review_id,sentence_id,text,category,polarity,target,from_num,to_num
1189674,1439875:3,The food can get pricey but the prixe fixe tasting menu is the greatest food for a good price and they cater the food to any food allergies or food you don't like.,FOOD#QUALITY,positive,prixe fixe tasting menu,prixe fixe tasting menu,55
1055910,1586174:0,honestly the worst sushi my husband and i had in our entire lives.,FOOD#QUALITY,negative,sushi,sushi,24
1655504,1205520:2,Make sure you have the Spicy Scallop roll.. .,FOOD#QUALITY,positive,Spicy Scallop roll,Spicy Scallop roll,41
1123262,1430994:3,My boyfriend had the New England Chowder it was good but I think the award should go to the Lobster Bisque.,FOOD#QUALITY,positive,New England Chowder,New England Chowder,40
485026,1506491:1,"If you go, try the marinara/arrabiatta sauce, the mozzarella en Carozza is mmmmmmmm..... everything is just delicious.",FOOD#QUALITY,positive,mozzarella en Carozza,mozzarella en Carozza,71
1352948,1417496:4,"Looking around, I saw a room full of New Yorkers enjoying a real meal in a real restaurant, not a clubhouse of the fabulous trying to be seen.",AMBIENCE#GENERAL,positive,restaurant,restaurant,90
1153034,1471273:4,Zero ambiance to boot.,AMBIENCE#GENERAL,negative,ambiance,ambiance,13
584025,1253117:2,"Two complaints- their appetizer selection stinks, it would be nice to get some mozzarella sticks on the menu.",FOOD#STYLE_OPTIONS,negative,appetizer selection,appetizer selection,41
433878,485966:3,I did not try the caviar but I tried their salmon and crab salad (they are all good)  ,FOOD#QUALITY,positive,salmon,salmon,49
483111,1338124:4,"I have reservations about the all you can eat deal, however -- the choices are fairly limited and you can probably order more food than you can eat for less than $18 by just going off the menu.",FOOD#PRICES,negative,all you can eat deal,all you can eat deal,50
1138996,1138996:1,"We have been to this place many times, and always have great food, wine, and service.",FOOD#QUALITY,positive,food,food,65
757762,1500453:4,"Although the tables may be closely situated, the candle-light, food-quality and service overcompensate.",AMBIENCE#GENERAL,negative,tables,tables,19
1387314,1707741:3,Service was also very good.,SERVICE#GENERAL,positive,Service,Service,7
1490757,1126886:0,"Everytime I decide to try another place on the UES, I get angry that I didn't just go to Zucchero Pomodori.",RESTAURANT#GENERAL,positive,Zucchero Pomodori,Zucchero Pomodori,106
1126886,709294:1,"We recently decided to try this location, and to our delight, they have outdoor seating, perfect since I had my yorkie with me.",AMBIENCE#GENERAL,positive,outdoor seating,outdoor seating,87
1410878,1062641:3,Service is top notch.,SERVICE#GENERAL,positive,Service,Service,7
1004293,773720:1,I would highly recommand requesting a table by the window.,LOCATION#GENERAL,positive,table by the window,table by the window,57
1603698,521916:1,"Small servings for main entree, i had salmon (wasnt impressed) girlfriend had chicken, it was good.",FOOD#GENERAL,negative,servings for main entree,servings for main entree,30
1726001,1064477:2,The sushi seemed pretty fresh and was adequately proportioned.,FOOD#QUALITY,positive,sushi,sushi,9
608500,430342:0,delicious simple food in nice outdoor atmosphere.,FOOD#QUALITY,positive,food,food,21
1457607,1058221:4,"i happen to have a policy that goes along with a little bit of self-respect, which includes not letting a waiter intimidate me, i.e. make me feel bad asking for trivialities like water, or the check.",SERVICE#GENERAL,negative,waiter,waiter,112
1609375,1451107:1,Our family never expected such incredible entertainment in a restaurant.,AMBIENCE#GENERAL,positive,entertainment,entertainment,55
493013,1586174:4,"limited menu, no-so-fresh ingredients, thinly-sliced fish, fall-apart rice. ",FOOD#STYLE_OPTIONS,negative,rice,rice,74
1084394,1538149:3,The service was excellent - friendly and attentive.,SERVICE#GENERAL,positive,service,service,11
1004293,1728733:6,I thanked my friend who recommended me this restaurant and will certainly recommend it to others.,RESTAURANT#GENERAL,positive,restaurant,restaurant,54
1335154,485966:1,The place was quiet and delightful.,AMBIENCE#GENERAL,positive,place,place,9
1227999,1300636:3,"Other guests enjoyed pizza, santa fe chopped salad and fish and chips.",FOOD#QUALITY,positive,fish and chips,fish and chips,69
1138996,1486041:0,"The atmosphere is nothing special, but it feels like a Sushi establishment in Tokyo.",AMBIENCE#GENERAL,positive,atmosphere,atmosphere,14
1398844,1118167:2,The pizza was delivered cold and the cheese wasn't even fully melted!,FOOD#QUALITY,negative,pizza,pizza,9
1335154,1506491:0,"I have known about this secret for the last 13 years, Emilio(the Godfather) has continued to serve food and wine for the gods at mortal prices.",DRINKS#PRICES,positive,wine,wine,112
657129,1660047:5,"The whole set up is truly unprofessional and I wish Cafe Noir would get some good staff, because despite the current one this is a great place.",RESTAURANT#GENERAL,positive,Cafe Noir,Cafe Noir,61
1626564,624715:2,People are always friendly.,SERVICE#GENERAL,positive,People,People,6
957145,498657:2,"The rest of the dim sum, though pricey by Chinatown standards, is worth it.",FOOD#QUALITY,positive,dim sum,dim sum,23
1102681,1606837:1,With the theater 2 blocks away we had a delicious meal in a beautiful room.,FOOD#QUALITY,positive,meal,meal,54
512925,1632445:2,The lobster sandwich is good and the spaghetti with Scallops and Shrimp is great.,FOOD#QUALITY,positive,spaghetti with Scallops and Shrimp,spaghetti with Scallops and Shrimp,71
507755,584025:2,The food is great and they have a good selecion of wines at reasonable prices.,FOOD#QUALITY,positive,food,food,8
1561259,513521:0,Great bagels made the old-fashioned way.,FOOD#QUALITY,positive,bagels,bagels,12
1451109,611117:0,Best Reuben sandwich ever!,FOOD#QUALITY,positive,Reuben sandwich,Reuben sandwich,20
1476493,1606837:2,The service was attentive.,SERVICE#GENERAL,positive,service,service,11
1572033,1439875:0,The food is amazing... especially if you get the Chef's tasting menu and your favourite bottle (or two!) of wine from an extensive selection of wines.,FOOD#QUALITY,positive,Chef's tasting menu,Chef's tasting menu,68
528251,1561259:2,The hostess and the waitress were incredibly rude and did everything they could to rush us out.,SERVICE#GENERAL,negative,hostess,hostess,11
1253117,1221938:0,The drinks are always welll made and wine selection is fairly priced.,DRINKS#QUALITY,positive,drinks,drinks,10
444818,1153034:1,"There was a small wait, but shorter than I expected.",SERVICE#GENERAL,positive,wait,wait,22
1615322,1310217:2,The price is reasonable although the service is poor.,SERVICE#GENERAL,negative,service,service,44
511290,558423:4,"However, if you want great food at a great price and don't mind the decor, you can't beat this place.",FOOD#PRICES,positive,food,food,31
426805,1055910:1,THe perfect spot.,RESTAURANT#GENERAL,positive,spot,spot,16
494850,759781:4,"The vibe is very relaxed and cozy, service was great and the food was excellent!",FOOD#QUALITY,positive,food,food,65
475298,444818:0,"Seriously, this place kicks ass.",RESTAURANT#GENERAL,positive,place,place,21
483111,1086478:0,"The food here is rather good, but only if you like to wait for it.",FOOD#QUALITY,positive,food,food,8
955711,1308557:0,The service was the only thing good about this restaurant.,SERVICE#GENERAL,positive,service,service,11
1340075,1663111:2,"Excellent atmosphere, delicious dishes good and friendly service.",SERVICE#GENERAL,positive,service,service,64
1451107,1230993:0,I had a grat time at Jekyll and Hyde!,RESTAURANT#GENERAL,positive,Jekyll and Hyde,Jekyll and Hyde,36
507937,1538149:1,The food was authentic.,FOOD#QUALITY,positive,food,food,8
1642666,1032695:0,Every time in New York I make it a point to visit Restaurant Saul on Smith Street.,RESTAURANT#GENERAL,positive,Restaurant Saul,Restaurant Saul,65
503807,1125284:3,This place is worth an one-hour drive.,RESTAURANT#GENERAL,positive,place,place,10
503807,1500453:3,"Whether it's the parmesean porcini souffle or the lamb glazed with balsamic vinegar, you will surely be transported to Northern Italy with one bite.",FOOD#QUALITY,positive,lamb glazed with balsamic vinegar,lamb glazed with balsamic vinegar,83
1572027,1147211:2,The waitress was very patient with us and the food is phenomenal!,SERVICE#GENERAL,positive,waitress,waitress,12
1058221,626269:3,bottles of wine are cheap and good.,DRINKS#PRICES,positive,bottles of wine,bottles of wine,15
571962,746254:4,"With so many good restaurants on the UWS, I don't need overpriced food, absurdly arrogant wait-staff who don't recognize they work at a glorified diner, clumsy service, and management that doesn't care.",SERVICE#GENERAL,negative,wait-staff,wait-staff,100
513521,1102681:2,"The food was average to above-average; the French Onion soup filling yet not overly impressive, and the desserts not brilliant in any way.",FOOD#QUALITY,negative,French Onion soup,French Onion soup,60
1662726,1728733:2,She was very helpful in suggesting us drinks and helped us in ordering a lot of good dishes since we knew nothing about Indian food.,FOOD#QUALITY,positive,dishes,dishes,91
455623,1090587:2,Add to that great service and great food at a reasonable price and you have yourself the beginning of a great evening.,FOOD#QUALITY,positive,food,food,40
1341354,1577714:1,Haru on Park S is simply disgusting.,RESTAURANT#GENERAL,negative,Haru on Park S,Haru on Park S,14
1297844,1728733:6,I thanked my friend who recommended me this restaurant and will certainly recommend it to others.,RESTAURANT#GENERAL,positive,restaurant,restaurant,54
1706644,476473:0,Awsome Pizza especially the Margheritta slice.,FOOD#QUALITY,positive,Pizza,Pizza,12
404464,1086478:1,"I like the somosas, chai, and the chole, but the dhosas and dhal were kinda dissapointing.",FOOD#QUALITY,negative,dhal,dhal,64
1335656,1459569:2,Drinks way over priced.,DRINKS#PRICES,negative,Drinks,Drinks,6
571962,535171:2,"A cool bar with great food, and tons of excellent beer.",FOOD#QUALITY,positive,food,food,26
1289424,1293334:2,"The have over 100 different beers to offer thier guest so that made my husband very happy and the food was delicious, if I must recommend a dish it must be the pumkin tortelini.",FOOD#QUALITY,positive,pumkin tortelini,pumkin tortelini,176
1700205,680345:2,"Delicate spices, onions, eggs and a kick-ass roti.",FOOD#QUALITY,positive,roti,roti,49
464342,958809:2,We could have made a meal of the yummy dumplings from the dumpling menu.,FOOD#QUALITY,positive,dumplings,dumplings,48
470488,1417496:0,A restaurant that doesn't try to do anything except serve great food with great service in a pleasant atmosphere.,SERVICE#GENERAL,positive,service,service,87
872763,624715:4,"Just straight up cheap, good food.",FOOD#QUALITY,positive,food,food,33
494850,521916:0,"Downtown Dinner 2002 - Prixe fix: Appetizers were ok, waiter gave me poor suggestion..try the potato stuff kanish best one.",FOOD#QUALITY,neutral,Appetizers,Appetizers,44
505535,1125284:2,"The signs, the specials menus, food, and even all the waitstaff are ALL TOTALLY Japanese.",SERVICE#GENERAL,positive,waitstaff,waitstaff,63
1153034,1726473:3,A Thai restaurant out of rice during dinner?,RESTAURANT#MISCELLANEOUS,negative,Thai restaurant,Thai restaurant,17
493514,720620:4,"Try the congee and the donut like deep fried dough they call Ow Ley Soh, a delicious and sweet tasting bread.",FOOD#QUALITY,positive,congee,congee,14
1439875,485026:2,"Try the Pad Thai, or sample anything on the appetizer menu...they're all delicious.",FOOD#QUALITY,positive,Pad Thai,Pad Thai,16
1199292,1586174:4,"limited menu, no-so-fresh ingredients, thinly-sliced fish, fall-apart rice. ",FOOD#QUALITY,negative,ingredients,ingredients,37
1303888,493514:0,I cannot imagine a friendlier staff working in a restaurant.,SERVICE#GENERAL,positive,staff,staff,35
1611489,680345:2,"Delicate spices, onions, eggs and a kick-ass roti.",FOOD#QUALITY,positive,spices,spices,15
1230993,1300636:3,"Other guests enjoyed pizza, santa fe chopped salad and fish and chips.",FOOD#QUALITY,positive,santa fe chopped salad,santa fe chopped salad,50
1432551,1432551:0,Go to Volare for 1st class service and terrific food.,FOOD#QUALITY,positive,food,food,52
494850,1543345:1,Who has room for Cheesesticks with the best pizza in NYC!,FOOD#QUALITY,positive,pizza,pizza,49
1349391,611117:2,Don't miss Bloom's on your next trip to Manhatten.,RESTAURANT#GENERAL,positive,Bloom's,Bloom's,18
1145510,1404042:3,"Cute place, nice wait staff but would never go there again.",AMBIENCE#GENERAL,positive,place,place,10
1119578,1131595:0,This place is incredibly tiny.,AMBIENCE#GENERAL,negative,place,place,10
1586174,1041457:2,"The food is very average...the Thai fusion stuff is a bit too sweet, every thing they serve is too sweet here.",FOOD#QUALITY,negative,Thai fusion stuff,Thai fusion stuff,48
1439875,717570:2,The food was delicious but do not come here on a empty stomach.,FOOD#STYLE_OPTIONS,negative,food,food,8
1459569,1147211:2,The waitress was very patient with us and the food is phenomenal!,FOOD#QUALITY,positive,food,food,50
1287538,470488:4,"Furthermore, the rice had no seasoning, so the sushi was bland and disgusting.",FOOD#QUALITY,negative,rice,rice,21
1718513,1710746:4,"Consequently, their burgers fell apart in their hands and made such a mess that they did'nt feel like finishing them.",FOOD#STYLE_OPTIONS,negative,burgers,burgers,27
1349391,475298:0,"Good, fast service.",SERVICE#GENERAL,positive,service,service,18
1086415,1102681:2,"The food was average to above-average; the French Onion soup filling yet not overly impressive, and the desserts not brilliant in any way.",FOOD#QUALITY,positive,food,food,8
1225162,535171:2,"A cool bar with great food, and tons of excellent beer.",DRINKS#QUALITY,positive,beer,beer,54
1380450,1310217:2,The price is reasonable although the service is poor.,SERVICE#GENERAL,negative,service,service,44
1655521,1457607:3,"The food however, is what one might expect.",FOOD#QUALITY,negative,food,food,8
1410878,1706644:2,"I also ordered the Change Mojito, which was out of this world.",DRINKS#QUALITY,positive,Change Mojito,Change Mojito,32
1655521,1090587:2,Add to that great service and great food at a reasonable price and you have yourself the beginning of a great evening.,FOOD#QUALITY,positive,food,food,40
1398844,535171:2,"A cool bar with great food, and tons of excellent beer.",DRINKS#QUALITY,positive,beer,beer,54
521916,1561259:2,The hostess and the waitress were incredibly rude and did everything they could to rush us out.,SERVICE#GENERAL,negative,waitress,waitress,28
1353599,1413697:0,"I come from a family of pizzeria owners, and I'm almost ashamed to say that the pizza in Fornino's blows my families receipies away.",FOOD#QUALITY,positive,pizza,pizza,85
1718513,505535:0,this little place has a cute interior decor and affordable city prices.,RESTAURANT#PRICES,positive,place,place,17
626269,1125284:2,"The signs, the specials menus, food, and even all the waitstaff are ALL TOTALLY Japanese.",FOOD#QUALITY,positive,food,food,35
1572027,759781:4,"The vibe is very relaxed and cozy, service was great and the food was excellent!",FOOD#QUALITY,positive,food,food,65
1572033,1340075:2,The atmosphere is noisy and the waiters are literally walking around doing things as fast as they can.,AMBIENCE#GENERAL,negative,atmosphere,atmosphere,14
1572027,527109:0,"Volare virgins or weekly regulars, everyone gets treated the same and you can't ask for more than that when the service is this friendly.",SERVICE#GENERAL,positive,service,service,119
1649025,1340075:4,"And it all comes at a very reasonable price (congee, noodles, and rice dishes are no more than $3-6 each).",FOOD#PRICES,positive,rice dishes,rice dishes,77
507937,505535:0,this little place has a cute interior decor and affordable city prices.,AMBIENCE#GENERAL,positive,interior decor,interior decor,43
485026,1632929:3,"The food was delicious (I had a halibut special, my husband had steak), and the service was top-notch.",SERVICE#GENERAL,positive,service,service,87
1086415,1162037:3,It's all about the food !!,FOOD#QUALITY,positive,food,food,23
1395421,1153034:1,"There was a small wait, but shorter than I expected.",SERVICE#GENERAL,positive,wait,wait,22
535248,1457607:3,"The food however, is what one might expect.",FOOD#QUALITY,negative,food,food,8
1611489,632121:3,"Best of all is the warm vibe, the owner is super friendly and service is fast.",AMBIENCE#GENERAL,positive,vibe,vibe,28
1028246,680390:2,"In an area sadly lacking in decent Thai food, this is one of the best spots.",FOOD#QUALITY,positive,Thai food,Thai food,44
1611489,957145:1,I have been coming here for years and have nothing but good things to say about the service and the great staff at La Lanterna.,SERVICE#GENERAL,positive,staff,staff,111
1347423,1126814:0,"Leon is an East Village gem: casual but hip, with well prepared basic French bistro fare, good specials, a warm and lively atmosphere.",FOOD#QUALITY,positive,French bistro fare,French bistro fare,88
1543345,1448587:2,"We ordered the special, grilled branzino, that was so infused with bone, it was difficult to eat.",FOOD#QUALITY,negative,grilled branzino,grilled branzino,40
1153034,1623276:0,Patroon features a nice cigar bar and has great staff.,AMBIENCE#GENERAL,positive,cigar bar,cigar bar,33
720418,1147082:0,I went there for lunch and it was not as good as I expected from the reviews I read.,FOOD#QUALITY,negative,lunch,lunch,22
957145,1289424:4,The place's decor and hidden bathrooms made for a good laugh.,AMBIENCE#GENERAL,positive,decor,decor,17
485767,1340075:1,"They have it all -- great price, food, and service.",FOOD#QUALITY,positive,food,food,37
1471273,1147211:0,This place is great.,RESTAURANT#GENERAL,positive,place,place,10
1380450,1118167:2,The pizza was delivered cold and the cheese wasn't even fully melted!,FOOD#QUALITY,negative,cheese,cheese,43
1014458,1055910:3,Service- friendly and attentive.,SERVICE#GENERAL,positive,Service,Service,7
958809,1723402:1,it's the only place you can get yummy authentic japanese comfort food.,FOOD#QUALITY,positive,japanese comfort food,japanese comfort food,69
461928,1328078:3,"the salads are delicious, both refreshing and very spicy.",FOOD#QUALITY,positive,salads,salads,10
535248,449802:0,"Good spreads, great beverage selections and bagels really tasty.",FOOD#QUALITY,positive,bagels,bagels,50
558423,1706644:4,"We ate out in the back patio, which is worth it as it's cool and the music is hear well there.",AMBIENCE#GENERAL,positive,back patio,back patio,28
485767,1125284:1,This place is the most Japanese it can ever get.,RESTAURANT#MISCELLANEOUS,positive,place,place,10
578016,1293334:2,"The have over 100 different beers to offer thier guest so that made my husband very happy and the food was delicious, if I must recommend a dish it must be the pumkin tortelini.",FOOD#QUALITY,positive,pumkin tortelini,pumkin tortelini,176
1726427,1380450:2,Service was also horrible and the ambience is not that great.,AMBIENCE#GENERAL,negative,ambience,ambience,42
521916,490565:1,"The wait staff is pleasant, fun, and for the most part gorgeous (in the wonderful aesthetic beautification way, not in that she's-way-cuter-than-me-that-b@#$* way).",SERVICE#GENERAL,positive,wait staff,wait staff,14
1730447,1055910:4,Ambiance- relaxed and stylish.,AMBIENCE#GENERAL,positive,Ambiance,Ambiance,8
1496707,1460715:0,Great pizza for lunch place.,FOOD#QUALITY,positive,pizza,pizza,11
535086,757762:1,The only problem is that the manager is a complete incompetent.,SERVICE#GENERAL,negative,manager,manager,36
1470334,1300636:3,"Other guests enjoyed pizza, santa fe chopped salad and fish and chips.",FOOD#QUALITY,positive,fish and chips,fish and chips,69
485026,507755:0,"Have eaten at Ginger House several times, and it's always good.",RESTAURANT#GENERAL,positive,Ginger House,Ginger House,26
929329,1661043:5,Service is average.,SERVICE#GENERAL,neutral,Service,Service,7
1221938,493013:1,"Its location is good and the fact that Hutner College is near and their prices are very reasonable, makes students go back to Suan again and again.",LOCATION#GENERAL,positive,location,location,12
935633,1432551:0,Go to Volare for 1st class service and terrific food.,FOOD#QUALITY,positive,food,food,52
475298,1086478:2,"The service varys from day to day- sometimes they're very nice, and sometimes not.",SERVICE#GENERAL,negative,service,service,11
615180,1340075:1,"They have it all -- great price, food, and service.",FOOD#QUALITY,positive,food,food,37
1707201,493013:2,I LOVE their Thai,FOOD#QUALITY,positive,Thai,Thai,17
1232468,1586174:6,the waitstaffs are nice though.,SERVICE#GENERAL,positive,waitstaffs,waitstaffs,14
1626564,737999:3,Atmosphere is nice and relaxed too...,AMBIENCE#GENERAL,positive,Atmosphere,Atmosphere,10
1707201,1352948:0,The place is a BISTRO which means: simple dishes and wine served efficiently in a bustling atmosphere.,DRINKS#STYLE_OPTIONS,positive,wine,wine,57
1730014,1154550:0,This is the best sushi in new york city - hands down.,FOOD#QUALITY,positive,sushi,sushi,22
1253117,1212346:4,Tiny dessert was $8.00...just plain overpriced for what it is.,FOOD#PRICES,negative,dessert,dessert,12
1417496,1671113:4,"The staff has been nice, but they seemed really stressed and the unisex bathroom needs to be cleaned more often.",SERVICE#GENERAL,positive,staff,staff,9
565344,1538149:0,"I found the food, service and value exceptional everytime I have been there.",FOOD#QUALITY,positive,food,food,16
720418,1293334:0,"If you are the type of person who likes being scared and entertained, this is a great place to go and eat.",RESTAURANT#MISCELLANEOUS,positive,place,place,91
378848,626269:0,Faan is sooo good.,RESTAURANT#GENERAL,positive,Faan,Faan,4
1490757,584025:2,The food is great and they have a good selecion of wines at reasonable prices.,DRINKS#PRICES,positive,wines,wines,56
1609375,1032695:1,"Everything is always cooked to perfection, the service is excellent, the decor cool and understated.",SERVICE#GENERAL,positive,service,service,54
496132,1632445:1,The menu is limited but almost all of the dishes are excellent.,FOOD#QUALITY,positive,dishes,dishes,48
735448,558423:1,I also recommend the rice dishes or the different varieties of congee (rice porridge).,FOOD#QUALITY,positive,congee (rice porridge),congee (rice porridge),85
1074868,610611:1,"stick with the chicken, beef, and lamb dishes.",FOOD#QUALITY,positive,lamb dishes,lamb dishes,45
608500,1623276:3,Not a great place for family or general dining.,RESTAURANT#MISCELLANEOUS,negative,place,place,17
1459569,610611:6,skip dessert.,FOOD#QUALITY,negative,dessert,dessert,12
449802,1486041:1,The owner and staff are all Japanese as well and that adds to the entire ambiance.,RESTAURANT#MISCELLANEOUS,positive,owner,owner,9
558423,1126814:0,"Leon is an East Village gem: casual but hip, with well prepared basic French bistro fare, good specials, a warm and lively atmosphere.",AMBIENCE#GENERAL,positive,Leon,Leon,4
1126814,503807:6,The restaurant is a bit noisy but that is something that can be overlooked once you sit down and enjoy a great meal,AMBIENCE#GENERAL,negative,restaurant,restaurant,14
1439875,717570:1,The decor is very simple but comfortable.,AMBIENCE#GENERAL,positive,decor,decor,9
512294,746254:4,"With so many good restaurants on the UWS, I don't need overpriced food, absurdly arrogant wait-staff who don't recognize they work at a glorified diner, clumsy service, and management that doesn't care.",SERVICE#GENERAL,negative,service,service,167
1154550,1730127:1,"The food is outstanding and the service is quick, friendly and very professional.",FOOD#QUALITY,positive,food,food,8
513395,1451107:6,The staff was the friendliest that have seen in New York.,SERVICE#GENERAL,positive,staff,staff,9
464342,1470334:4,The lox is always fresh too.,FOOD#QUALITY,positive,lox,lox,7
1123262,1367358:2,"Pizza is terrific, as is homemade pasta.",FOOD#QUALITY,positive,Pizza,Pizza,5
1212346,430342:0,delicious simple food in nice outdoor atmosphere.,FOOD#QUALITY,positive,food,food,21
758263,1232468:1,The outdoor atmosphere of sitting on the sidewalk watching the world go by 50 feet away on 6th avenue on a cool evening was wonderful.,LOCATION#GENERAL,positive,outdoor atmosphere,outdoor atmosphere,22
1205520,584025:2,The food is great and they have a good selecion of wines at reasonable prices.,DRINKS#STYLE_OPTIONS,positive,wines,wines,56
507937,1280166:3,Wine list selection is good and wine-by-the-glass was generously filled to the top.,DRINKS#STYLE_OPTIONS,positive,wine-by-the-glass,wine-by-the-glass,49
1727363,1700205:1,"From the spectacular caviar to the hospitable waitstaff, I felt like royalty and enjoyed every second of it.",SERVICE#GENERAL,positive,waitstaff,waitstaff,55
1707201,1543345:1,Who has room for Cheesesticks with the best pizza in NYC!,FOOD#QUALITY,positive,pizza,pizza,49
735448,1477631:1,I have lived in Japan for 7 years and the taste of the food and the feel of the restaurant is like being back in Japan.,AMBIENCE#GENERAL,positive,feel,feel,72
1723402,1318537:0,fresh restaurant was amazing........ food was delicious and of course fresh.,FOOD#QUALITY,positive,food,food,41
1367358,1086415:2,"$6 and there is much tasty food, all of it fresh and continually refilled.",FOOD#QUALITY,positive,food,food,31
1241906,513521:0,Great bagels made the old-fashioned way.,FOOD#QUALITY,positive,bagels,bagels,12
682250,1119578:2,"Yes, they use fancy ingredients, but even fancy ingredients don't make for good pizza unless someone knows how to get the crust right.",FOOD#QUALITY,negative,pizza,pizza,85
1131595,1728733:1,We were greeted promptly by the waiter who was very nice and cordial.,SERVICE#GENERAL,positive,waiter,waiter,38
1189674,1649025:2,The food is so cheap and the waiters are nice.,SERVICE#GENERAL,positive,waiters,waiters,36
746254,490565:3,"But the best part about LS is the late night atmosphere, delightfully free of the BTs.",AMBIENCE#GENERAL,positive,late night atmosphere,late night atmosphere,55
1287538,1280179:2,"Seating is always prompt, though the restaurant does fill up in the evening.",SERVICE#GENERAL,positive,Seating,Seating,7
1661757,1728733:5,We ended our great experience by having Gulab Jamun (dessert) recommended by the waiter.,FOOD#QUALITY,positive,Gulab Jamun (dessert),Gulab Jamun (dessert),61
1586174,1609375:1,"We love the food, drinks, and atmosphere!",DRINKS#QUALITY,positive,drinks,drinks,24
1719567,1062641:2,Food is great.,FOOD#QUALITY,positive,Food,Food,4
1227999,1014458:0,"I have eaten at Saul, many times, the food is always consistently, outrageously good.",FOOD#QUALITY,positive,food,food,42
608500,709294:3,"The portion sizes here are huge, and the sushi is good.",FOOD#QUALITY,positive,sushi,sushi,46
1611489,1123262:0,I think I've had some the best meals of my life at minnow.,FOOD#QUALITY,positive,meals,meals,36
1603698,709294:5,Staff is very accomodating.,SERVICE#GENERAL,positive,Staff,Staff,5
1293334,1102681:2,"The food was average to above-average; the French Onion soup filling yet not overly impressive, and the desserts not brilliant in any way.",FOOD#QUALITY,positive,food,food,8
1603698,433878:0,This is a nice pizza place with good selection of thin crust pizza including the Basil slice.,FOOD#QUALITY,positive,selection of thin crust pizza,selection of thin crust pizza,66
1726473,521916:0,"Downtown Dinner 2002 - Prixe fix: Appetizers were ok, waiter gave me poor suggestion..try the potato stuff kanish best one.",FOOD#QUALITY,positive,potato stuff kanish,potato stuff kanish,113
1706644,1328078:4,We had Pam's special fried fish and it was amazing.,FOOD#QUALITY,positive,Pam's special fried fish,Pam's special fried fish,31
1702257,1632445:0,Mermaid Inn is an overall good restaurant with really good seafood.,FOOD#QUALITY,positive,seafood,seafood,66
759781,507755:1,The fried dumplings are GREAT!,FOOD#QUALITY,positive,fried dumplings,fried dumplings,19
1572033,1572033:5,Try the sea bass.,FOOD#QUALITY,positive,sea bass,sea bass,16
1748813,536919:0,The only thing more wonderful than the food (which is exceptional) is the service.,FOOD#QUALITY,positive,food,food,43
1147082,630914:2,"The mussles were the fishiest things I've ever tasted, the seabass was bland, the goat cheese salad was missing the goat cheese, the penne w/ chicken had bones in it... It was disgusting.",FOOD#QUALITY,negative,seabass,seabass,66
1241906,1338124:5,"In any event, this is a place I'll be sure to stop by again when I'm in this part of town.",RESTAURANT#GENERAL,positive,place,place,29
1448587,397331:1,"While their kitchen food is delicious, their Sushi is out of this world.",FOOD#QUALITY,positive,kitchen food,kitchen food,24
1090587,1457607:3,"The food however, is what one might expect.",FOOD#QUALITY,negative,food,food,8
436868,957145:2,"Over the years the host, Vittorio, and his crew, have always treated me as family--although with all the business this not-so-little gem does, it amazing he's even able to remember a consistent but not-so-frequent visitor.",SERVICE#GENERAL,positive,host,host,23
1269216,493514:0,I cannot imagine a friendlier staff working in a restaurant.,SERVICE#GENERAL,positive,staff,staff,35
1352948,1125284:2,"The signs, the specials menus, food, and even all the waitstaff are ALL TOTALLY Japanese.",RESTAURANT#MISCELLANEOUS,positive,signs,signs,9
1707201,1189674:5,"It may be a bit packed on weekends, but the vibe is good and it is the best French food you will find in the area.",AMBIENCE#GENERAL,positive,vibe,vibe,48
1457607,740923:1,"If you don't mind pre-sliced low quality fish, unfriendly staff and a sushi chef that looks like he is miserable then this is your place.",RESTAURANT#MISCELLANEOUS,negative,sushi chef,sushi chef,80
751493,490565:1,"The wait staff is pleasant, fun, and for the most part gorgeous (in the wonderful aesthetic beautification way, not in that she's-way-cuter-than-me-that-b@#$* way).",SERVICE#GENERAL,positive,wait staff,wait staff,14
530517,455623:1,I will be out with friends and all of a sudden I am hungry and I only crave one thing... their Pizza.,FOOD#QUALITY,positive,Pizza,Pizza,100
717570,1293334:0,"If you are the type of person who likes being scared and entertained, this is a great place to go and eat.",RESTAURANT#MISCELLANEOUS,positive,place,place,91
1123262,1404042:6,"Skip this restaurant, it's a big disappointment.",RESTAURANT#GENERAL,negative,restaurant,restaurant,20
1340075,558423:0,This place has the best Chinese style BBQ ribs in the city.,FOOD#STYLE_OPTIONS,positive,BBQ ribs,BBQ ribs,46
1349391,1032695:0,Every time in New York I make it a point to visit Restaurant Saul on Smith Street.,RESTAURANT#GENERAL,positive,Restaurant Saul,Restaurant Saul,65
1586174,1728733:2,She was very helpful in suggesting us drinks and helped us in ordering a lot of good dishes since we knew nothing about Indian food.,FOOD#QUALITY,positive,dishes,dishes,91
1335154,611117:0,Best Reuben sandwich ever!,FOOD#QUALITY,positive,Reuben sandwich,Reuben sandwich,20
535086,717570:4,You must have the crabmeat lasagna which is out of this world and the chocolate bread pudding for dessert.,FOOD#QUALITY,positive,chocolate bread pudding,chocolate bread pudding,93
1707201,1632445:4,The only fallback on this restaurant is the prices.,RESTAURANT#PRICES,negative,restaurant,restaurant,36
476473,561054:3,"I can't wait for summer, when they serve outside on their gigantic patio.",AMBIENCE#GENERAL,positive,patio,patio,72
